loan_id,month,year,product_type,disbursed_amount,outstanding_amount,status,customer_segment,geography,interest_rate,emi_amount,dpd_bucket
12307,9,2024,Home,520.31,329.01,Active,Corporate,Tier2,8.67,10.41,0
12308,9,2024,Home,357.24,0.0,Closed,Corporate,Metro,8.57,0.0,0
12309,9,2024,Home,263.43,0.0,Written-off,MSME,Rural,8.87,0.0,0
12310,9,2024,Home,172.46,108.81,Active,Corporate,Metro,11.01,3.56,30
12311,9,2024,Home,200.72,0.0,Closed,Retail,Metro,12.44,0.0,0
12312,9,2024,Home,466.12,355.62,NPA,Corporate,Tier2,12.42,11.88,0
12313,9,2024,Home,331.85,230.81,Active,Corporate,Metro,10.6,7.51,0
12314,9,2024,Home,524.42,376.91,Active,MSME,Tier1,11.46,12.42,0
12315,9,2024,Home,426.76,388.05,Active,Retail,Tier1,10.77,12.66,0
12316,9,2024,Home,270.41,222.62,Active,MSME,Metro,8.74,7.05,0
12317,9,2024,Home,391.34,265.13,Active,Retail,Tier1,12.03,8.81,0
12318,9,2024,Home,234.59,0.0,Closed,MSME,Tier2,12.44,0.0,0
12319,9,2024,Home,449.49,0.0,Written-off,Retail,Metro,9.18,0.0,0
12320,9,2024,Home,150.24,129.51,Active,Corporate,Rural,11.82,4.29,0
12321,9,2024,Home,431.68,320.34,Active,Corporate,Tier1,11.92,10.63,0
12322,9,2024,Home,340.84,245.33,NPA,Retail,Metro,10.67,7.99,0
12323,9,2024,Home,379.49,0.0,Closed,Retail,Tier1,8.77,0.0,0
12324,9,2024,Home,342.46,254.94,Active,Retail,Metro,12.4,8.52,90
12325,9,2024,Home,154.56,109.19,NPA,Corporate,Rural,11.52,3.6,0
12326,9,2024,Home,278.47,216.49,Active,Corporate,Tier2,9.05,6.89,30
12327,9,2024,Home,188.32,170.59,Active,Retail,Metro,9.07,5.43,0
12328,9,2024,Home,250.03,184.73,Active,Corporate,Metro,9.62,5.93,90
12329,9,2024,Home,309.74,272.26,NPA,MSME,Metro,9.44,8.71,0
12330,9,2024,Home,245.6,0.0,Closed,Corporate,Rural,9.25,0.0,0
12331,9,2024,Home,469.43,319.33,Active,MSME,Tier2,12.04,10.61,0
12332,9,2024,Home,397.0,314.67,Active,Retail,Metro,10.66,10.25,0
12333,9,2024,Home,456.49,0.0,Closed,Retail,Metro,9.99,0.0,0
12334,9,2024,Home,159.44,122.5,Active,Corporate,Metro,11.04,4.01,0
12335,9,2024,Home,460.86,319.41,Active,Corporate,Metro,12.49,10.68,0
12336,9,2024,Home,223.69,157.99,NPA,MSME,Tier1,9.59,5.07,0
12337,9,2024,Home,268.21,0.0,Closed,Retail,Tier2,10.44,0.0,0
12338,9,2024,Home,223.74,178.82,Active,Retail,Tier2,12.43,5.98,0
12339,9,2024,Home,534.91,368.76,Active,MSME,Rural,11.08,12.09,0
12340,9,2024,Home,458.6,344.87,NPA,Retail,Tier2,11.07,11.3,0
12341,9,2024,Home,395.0,352.99,Active,MSME,Tier1,11.48,11.64,0
12342,9,2024,Home,332.5,241.1,Active,Retail,Tier2,12.47,8.06,0
12343,9,2024,Home,258.1,178.89,Active,MSME,Tier1,10.57,5.82,0
12344,9,2024,Home,232.35,219.0,Active,Corporate,Tier2,12.16,7.29,0
12345,9,2024,Home,167.25,124.09,Active,Retail,Rural,11.9,4.12,180
12346,9,2024,Home,330.46,0.0,Closed,Retail,Rural,10.5,0.0,60
12347,9,2024,Home,175.21,126.78,Active,Corporate,Metro,9.22,4.04,0
12348,9,2024,Home,468.48,0.0,Closed,Retail,Tier1,9.18,0.0,0
12349,9,2024,Home,496.31,450.84,Active,Retail,Tier2,11.78,14.93,30
12350,9,2024,Home,365.76,331.72,Active,Corporate,Metro,9.92,10.69,360
12351,9,2024,Home,510.14,384.18,Active,Retail,Tier2,10.74,12.53,0
12352,9,2024,Home,268.43,241.94,Active,Retail,Metro,10.75,7.89,30
12353,9,2024,Home,217.26,0.0,Closed,Retail,Tier1,9.55,0.0,30
12354,9,2024,Home,365.75,319.99,Active,Corporate,Metro,10.85,10.45,0
12355,9,2024,Home,367.76,0.0,Closed,MSME,Tier2,9.13,0.0,0
12356,9,2024,Home,511.07,390.7,Active,MSME,Tier2,12.41,13.05,0
12357,9,2024,Home,510.67,418.01,Active,MSME,Metro,11.2,13.72,0
12358,9,2024,Home,250.51,0.0,Closed,Corporate,Tier1,11.68,0.0,0
12359,9,2024,Home,476.35,454.01,NPA,MSME,Tier1,10.07,14.66,30
12360,9,2024,Home,168.39,0.0,Closed,MSME,Metro,12.5,0.0,0
12361,9,2024,Home,489.58,489.34,NPA,Retail,Tier2,9.46,15.67,0
12362,9,2024,Home,151.78,95.82,Active,MSME,Tier2,11.87,3.18,0
12363,9,2024,Home,475.22,296.1,Active,MSME,Tier2,11.17,9.72,0
12364,9,2024,Home,388.65,286.12,Active,Corporate,Metro,11.96,9.5,30
12365,9,2024,Home,360.86,216.59,Active,MSME,Metro,8.7,6.86,0
12366,9,2024,Home,211.05,152.86,Active,MSME,Tier1,8.88,4.85,30
12367,9,2024,Home,173.75,136.21,Active,Retail,Tier1,10.46,4.42,90
12368,9,2024,Home,490.38,0.0,Closed,MSME,Tier2,10.32,0.0,0
12369,9,2024,Home,156.03,127.74,NPA,Corporate,Tier1,11.05,4.19,90
12370,9,2024,Home,159.23,146.33,Active,Retail,Tier2,11.61,4.83,0
12371,9,2024,Home,171.27,144.41,Active,MSME,Tier1,11.74,4.78,0
12372,9,2024,Home,409.2,373.5,Active,Retail,Tier1,10.34,12.11,90
12373,9,2024,Home,173.84,155.63,Active,MSME,Tier1,12.39,5.2,0
12374,9,2024,Home,299.97,240.77,Active,MSME,Tier2,12.4,8.04,0
12375,9,2024,Home,225.92,177.04,Active,Retail,Tier2,10.54,5.76,0
12376,9,2024,Home,432.24,389.22,Active,MSME,Tier1,12.32,12.99,0
12377,9,2024,Home,393.71,0.0,Closed,Retail,Metro,8.62,0.0,0
12378,9,2024,Home,490.66,356.04,NPA,MSME,Tier2,9.64,11.43,0
12379,9,2024,Home,284.14,261.92,Active,Corporate,Metro,10.73,8.54,0
12380,9,2024,Home,225.72,0.0,Closed,Retail,Metro,11.15,0.0,30
12381,9,2024,Home,358.47,318.75,Active,Corporate,Metro,8.86,10.12,90
12382,9,2024,Home,221.21,199.17,Active,MSME,Tier1,9.13,6.35,0
12383,9,2024,Home,252.12,160.15,Active,Corporate,Metro,9.02,5.09,0
12384,9,2024,Home,376.85,346.57,Active,Retail,Tier1,11.54,11.44,0
12385,9,2024,Home,445.98,0.0,Closed,MSME,Tier1,10.35,0.0,0
12386,9,2024,Vehicle,120.92,89.23,Active,Corporate,Metro,13.94,3.05,0
12387,9,2024,Vehicle,203.5,0.0,Closed,Corporate,Rural,13.2,0.0,0
12388,9,2024,Vehicle,174.49,121.68,Active,Corporate,Metro,12.36,4.06,0
12389,9,2024,Vehicle,237.42,190.44,Active,Retail,Tier1,10.04,6.15,60
12390,9,2024,Vehicle,103.62,0.0,Written-off,Corporate,Metro,13.62,0.0,30
12391,9,2024,Vehicle,208.67,162.22,Active,MSME,Tier1,13.89,5.54,0
12392,9,2024,Vehicle,252.14,0.0,Closed,Retail,Tier1,9.67,0.0,60
12393,9,2024,Vehicle,208.63,168.3,Active,Retail,Metro,13.6,5.72,0
12394,9,2024,Vehicle,139.0,112.55,Active,Corporate,Tier1,10.72,3.67,0
12395,9,2024,Vehicle,142.36,112.93,Active,Corporate,Metro,12.18,3.76,0
12396,9,2024,Vehicle,180.14,131.8,Active,Retail,Rural,10.34,4.27,0
12397,9,2024,Vehicle,160.41,138.65,Active,MSME,Rural,11.6,4.58,60
12398,9,2024,Vehicle,184.85,0.0,Closed,Retail,Tier1,10.48,0.0,90
12399,9,2024,Vehicle,86.45,0.0,Written-off,MSME,Metro,11.99,0.0,0
12400,9,2024,Vehicle,175.65,132.67,Active,Corporate,Metro,13.82,4.52,0
12401,9,2024,Vehicle,131.79,93.58,Active,Retail,Tier1,12.21,3.12,0
12402,9,2024,Vehicle,84.77,64.63,Active,Retail,Tier2,10.12,2.09,0
12403,9,2024,Vehicle,174.81,117.5,Active,Corporate,Tier1,11.24,3.86,0
12404,9,2024,Vehicle,200.07,185.05,Active,Retail,Tier1,11.87,6.13,30
12405,9,2024,Vehicle,251.69,0.0,Closed,Corporate,Tier2,11.67,0.0,0
12406,9,2024,Vehicle,195.76,183.92,Active,Retail,Tier1,13.98,6.28,180
12407,9,2024,Vehicle,168.83,0.0,Closed,Corporate,Tier2,11.1,0.0,0
12408,9,2024,Vehicle,101.4,0.0,Written-off,Retail,Metro,11.74,0.0,0
12409,9,2024,Vehicle,214.47,0.0,Closed,MSME,Metro,13.02,0.0,60
12410,9,2024,Vehicle,108.38,0.0,Closed,MSME,Metro,11.1,0.0,0
12411,9,2024,Vehicle,164.23,0.0,Closed,Corporate,Rural,13.19,0.0,0
12412,9,2024,Vehicle,151.3,107.81,Active,Corporate,Tier1,13.04,3.63,0
12413,9,2024,Vehicle,218.65,0.0,Closed,Corporate,Metro,10.02,0.0,0
12414,9,2024,Vehicle,150.25,120.11,Active,Corporate,Rural,12.58,4.02,30
12415,9,2024,Vehicle,180.71,127.37,Active,MSME,Metro,9.99,4.11,0
12416,9,2024,Vehicle,113.87,0.0,Written-off,Retail,Metro,12.55,0.0,0
12417,9,2024,Vehicle,185.98,0.0,Closed,Retail,Metro,9.63,0.0,360
12418,9,2024,Vehicle,132.63,0.0,Closed,MSME,Metro,13.77,0.0,0
12419,9,2024,Vehicle,127.82,98.69,Active,Retail,Tier1,9.58,3.17,0
12420,9,2024,Vehicle,177.43,0.0,Closed,MSME,Tier1,11.35,0.0,0
12421,9,2024,Vehicle,102.69,0.0,Closed,Retail,Rural,9.74,0.0,30
12422,9,2024,Vehicle,237.05,173.04,Active,Corporate,Tier1,12.55,5.79,0
12423,9,2024,Vehicle,221.77,137.59,Active,MSME,Tier1,11.97,4.57,90
12424,9,2024,Vehicle,172.97,141.86,Active,Corporate,Tier1,12.97,4.78,0
12425,9,2024,Vehicle,203.65,124.13,Active,Retail,Tier1,10.48,4.03,0
12426,9,2024,Vehicle,142.37,0.0,Closed,MSME,Metro,9.65,0.0,60
12427,9,2024,Vehicle,172.03,0.0,Closed,Retail,Metro,13.94,0.0,30
12428,9,2024,Vehicle,147.19,111.57,NPA,Retail,Rural,12.43,3.73,180
12429,9,2024,Vehicle,115.69,89.63,NPA,Retail,Metro,11.52,2.96,90
12430,9,2024,Vehicle,193.56,172.73,Active,Corporate,Tier1,12.7,5.8,90
12431,9,2024,Vehicle,191.61,148.44,Active,Retail,Tier2,10.62,4.83,0
12432,9,2024,Vehicle,84.61,51.39,Active,MSME,Metro,10.4,1.67,0
12433,9,2024,Vehicle,211.59,169.09,NPA,MSME,Tier2,12.94,5.69,30
12434,9,2024,Vehicle,153.96,109.52,Active,Corporate,Metro,13.01,3.69,60
12435,9,2024,Vehicle,114.74,0.0,Closed,Retail,Rural,11.24,0.0,180
12436,9,2024,Vehicle,173.09,121.91,Active,Retail,Metro,13.1,4.11,0
12437,9,2024,Vehicle,238.56,0.0,Closed,MSME,Rural,9.53,0.0,0
12438,9,2024,Vehicle,101.22,63.65,Active,Corporate,Metro,13.41,2.16,0
12439,9,2024,Vehicle,116.13,0.0,Closed,Corporate,Tier2,12.84,0.0,0
12440,9,2024,Vehicle,203.48,144.7,Active,Retail,Metro,13.62,4.92,60
12441,9,2024,Vehicle,141.92,101.54,NPA,Corporate,Metro,13.76,3.46,30
12442,9,2024,Vehicle,197.74,0.0,Closed,Retail,Tier2,10.43,0.0,180
12443,9,2024,Vehicle,162.53,117.17,Active,Retail,Metro,12.32,3.91,0
12444,9,2024,Vehicle,240.82,196.34,Active,Retail,Tier1,12.81,6.6,0
12445,9,2024,Vehicle,143.48,102.87,Active,Corporate,Tier1,10.78,3.36,0
12446,9,2024,Vehicle,81.11,68.1,Active,MSME,Metro,13.03,2.3,0
12447,9,2024,Vehicle,100.5,0.0,Closed,Retail,Metro,9.74,0.0,90
12448,9,2024,Vehicle,89.83,63.58,Active,MSME,Tier2,10.12,2.06,90
12449,9,2024,Vehicle,113.64,79.53,Active,Corporate,Rural,11.57,2.63,60
12450,9,2024,Vehicle,232.54,140.79,Active,Retail,Metro,12.93,4.74,90
12451,9,2024,Vehicle,249.49,213.7,Active,Corporate,Tier2,12.03,7.1,0
12452,9,2024,Vehicle,213.05,0.0,Closed,Retail,Metro,10.47,0.0,0
12453,9,2024,Vehicle,84.75,54.78,Active,Retail,Metro,12.88,1.84,0
12454,9,2024,Vehicle,119.03,95.0,Active,MSME,Metro,13.09,3.21,0
12455,9,2024,Vehicle,74.85,64.4,Active,MSME,Tier2,10.84,2.1,90
12456,9,2024,Vehicle,218.82,0.0,Closed,MSME,Metro,9.99,0.0,0
12457,9,2024,Vehicle,72.78,66.94,Active,Corporate,Metro,9.78,2.15,30
12458,9,2024,Vehicle,180.75,0.0,Closed,MSME,Tier2,13.35,0.0,0
12459,9,2024,Vehicle,218.51,159.42,Active,Corporate,Tier1,12.66,5.35,0
12460,9,2024,Vehicle,93.36,67.94,Active,Retail,Metro,13.14,2.29,0
12461,9,2024,Vehicle,88.53,62.58,Active,Corporate,Tier1,11.84,2.07,0
12462,9,2024,Vehicle,101.96,0.0,Closed,MSME,Metro,13.69,0.0,0
12463,9,2024,Vehicle,152.84,123.17,NPA,MSME,Tier2,11.15,4.04,0
12464,9,2024,Vehicle,178.78,153.8,Active,MSME,Tier2,11.54,5.07,0
12465,9,2024,Vehicle,79.16,0.0,Closed,Corporate,Tier1,10.62,0.0,0
12466,10,2024,Personal,235.91,154.58,Active,MSME,Tier1,15.39,5.39,0
12467,10,2024,Personal,230.54,160.03,Active,MSME,Metro,14.18,5.48,0
12468,10,2024,Personal,229.71,0.0,Closed,Retail,Metro,15.03,0.0,30
12469,10,2024,Personal,129.12,94.49,NPA,Corporate,Metro,14.67,3.26,180
12470,10,2024,Personal,271.31,185.76,Active,Corporate,Tier1,17.48,6.67,0
12471,10,2024,Personal,191.3,141.87,Active,Retail,Rural,14.99,4.92,0
12472,10,2024,Personal,159.04,0.0,Closed,Corporate,Rural,16.06,0.0,0
12473,10,2024,Personal,288.22,203.0,NPA,Retail,Tier2,14.41,6.98,0
12474,10,2024,Personal,278.19,222.52,Active,MSME,Tier2,18.02,8.05,0
12475,10,2024,Personal,192.07,132.54,Active,Corporate,Tier2,17.96,4.79,30
12476,10,2024,Personal,273.91,171.64,Active,MSME,Tier1,14.8,5.93,0
12477,10,2024,Personal,240.81,230.98,NPA,Retail,Metro,16.69,8.2,0
12478,10,2024,Personal,279.1,229.23,Active,Corporate,Tier1,17.45,8.22,0
12479,10,2024,Personal,100.57,0.0,Closed,MSME,Metro,13.6,0.0,0
12480,10,2024,Personal,275.3,219.08,Active,Retail,Metro,18.01,7.92,0
12481,10,2024,Personal,166.94,153.82,NPA,Corporate,Tier2,18.48,5.6,30
12482,10,2024,Personal,209.47,172.17,Active,Corporate,Metro,13.73,5.86,0
12483,10,2024,Personal,214.58,177.96,NPA,Retail,Tier1,15.16,6.18,0
12484,10,2024,Personal,265.02,229.88,Active,MSME,Tier2,18.03,8.31,0
12485,10,2024,Personal,228.84,173.2,NPA,Corporate,Metro,18.42,6.3,0
12486,10,2024,Personal,312.02,308.72,NPA,MSME,Tier2,18.27,11.2,30
12487,10,2024,Personal,332.1,308.56,NPA,MSME,Tier1,17.34,11.05,0
12488,10,2024,Personal,274.33,187.1,Active,Retail,Rural,17.05,6.68,0
12489,10,2024,Personal,304.96,271.41,Active,Corporate,Metro,14.67,9.36,0
12490,10,2024,Personal,144.36,109.83,Active,Corporate,Tier1,13.51,3.73,0
12491,10,2024,Personal,161.13,0.0,Closed,Retail,Metro,16.44,0.0,0
12492,10,2024,Personal,120.09,109.84,Active,Corporate,Metro,14.42,3.78,0
12493,10,2024,Personal,263.57,217.37,NPA,Retail,Metro,17.32,7.78,0
12494,10,2024,Personal,212.86,163.55,Active,Retail,Metro,15.84,5.74,0
12495,10,2024,Personal,262.91,0.0,Closed,Retail,Tier1,16.61,0.0,0
12496,10,2024,Personal,151.05,128.33,Active,Corporate,Tier1,17.41,4.6,0
12497,10,2024,Personal,276.98,0.0,Closed,Corporate,Tier1,13.85,0.0,30
12498,10,2024,Personal,107.72,0.0,Closed,Retail,Metro,17.57,0.0,30
12499,10,2024,Personal,213.13,158.84,Active,MSME,Tier2,18.42,5.78,0
12500,10,2024,Personal,222.6,205.3,NPA,Retail,Rural,16.55,7.27,0
12501,10,2024,Personal,194.58,122.63,Active,MSME,Metro,17.24,4.39,90
12502,10,2024,Personal,97.62,77.24,NPA,MSME,Rural,16.69,2.74,0
12503,10,2024,Personal,328.5,287.73,Active,Corporate,Rural,17.34,10.31,180
12504,10,2024,Personal,200.03,120.73,Active,MSME,Tier1,16.08,4.25,0
12505,10,2024,Personal,213.79,147.84,Active,Retail,Tier1,18.14,5.36,180
12506,10,2024,Personal,301.02,276.88,Active,MSME,Metro,16.71,9.83,0
12507,10,2024,Personal,225.45,143.23,Active,MSME,Tier1,15.02,4.97,0
12508,10,2024,Personal,273.78,165.44,Active,Corporate,Tier2,17.81,5.97,0
12509,10,2024,Personal,214.89,147.78,Active,MSME,Tier1,16.56,5.24,0
12510,10,2024,Personal,257.29,168.07,Active,Retail,Rural,17.03,5.99,0
12511,10,2024,Personal,328.61,0.0,Closed,Retail,Tier1,14.26,0.0,360
12512,10,2024,Personal,246.49,186.8,Active,Retail,Tier2,16.75,6.64,0
12513,10,2024,Personal,276.78,245.76,NPA,Corporate,Metro,14.8,8.5,0
12514,10,2024,Personal,284.4,225.82,NPA,Corporate,Tier2,16.48,7.99,30
12515,10,2024,Personal,261.88,217.34,Active,MSME,Rural,14.66,7.5,0
12516,10,2024,Personal,184.14,174.37,Active,MSME,Metro,16.86,6.2,0
12517,10,2024,Personal,114.33,94.28,Active,Corporate,Metro,14.86,3.26,30
12518,10,2024,Personal,219.5,156.94,Active,MSME,Tier1,14.98,5.44,0
12519,10,2024,Personal,293.97,0.0,Closed,MSME,Tier1,13.62,0.0,0
12520,10,2024,Personal,206.09,140.38,Active,Corporate,Rural,14.69,4.85,180
12521,10,2024,Personal,109.58,97.16,Active,Retail,Tier2,17.68,3.5,0
12522,10,2024,Personal,240.68,219.15,Active,Corporate,Rural,16.62,7.77,180
12523,10,2024,Personal,135.88,0.0,Closed,Corporate,Metro,15.16,0.0,0
12524,10,2024,Personal,155.65,131.32,Active,MSME,Metro,14.08,4.49,0
12525,10,2024,Personal,168.14,110.94,Active,MSME,Metro,13.97,3.79,90
12526,10,2024,Personal,278.24,246.47,Active,Corporate,Rural,15.39,8.59,0
12527,10,2024,Personal,315.37,192.89,Active,MSME,Tier1,15.43,6.73,0
12528,10,2024,Personal,126.72,106.26,Active,Retail,Tier2,15.08,3.69,0
12529,10,2024,Personal,285.74,229.13,Active,Retail,Tier1,16.01,8.06,0
12530,10,2024,Personal,293.32,230.5,Active,Retail,Tier1,17.84,8.31,0
12531,10,2024,Personal,112.07,102.15,Active,MSME,Metro,15.83,3.58,30
12532,10,2024,Personal,179.91,149.34,Active,Corporate,Tier1,15.29,5.2,0
12533,10,2024,Personal,313.83,211.9,Active,MSME,Metro,15.71,7.42,0
12534,10,2024,Personal,137.09,111.19,Active,Retail,Tier1,13.82,3.79,0
12535,10,2024,Personal,248.07,0.0,Closed,Corporate,Tier2,14.41,0.0,0
12536,10,2024,Personal,184.58,0.0,Closed,Retail,Tier1,14.85,0.0,30
12537,10,2024,Personal,322.75,222.05,Active,Retail,Metro,16.15,7.82,0
12538,10,2024,Personal,101.51,0.0,Closed,MSME,Rural,16.69,0.0,0
12539,10,2024,Personal,203.68,186.25,Active,Retail,Tier1,14.66,6.43,0
12540,10,2024,Personal,114.57,90.48,Active,MSME,Metro,18.2,3.28,0
12541,10,2024,Personal,114.15,80.27,Active,MSME,Metro,17.36,2.88,0
12542,10,2024,Personal,283.47,191.9,Active,Corporate,Metro,15.68,6.72,0
12543,10,2024,Personal,247.29,198.6,Active,Retail,Tier1,16.04,6.99,0
12544,10,2024,Personal,215.09,174.95,Active,Corporate,Metro,15.87,6.14,0
12545,10,2024,Personal,133.81,103.08,Active,Retail,Tier2,15.02,3.57,0
12546,10,2024,Personal,148.94,121.72,Active,MSME,Tier2,13.78,4.15,180
12547,10,2024,Personal,109.34,92.31,Active,Retail,Rural,15.28,3.21,0
12548,10,2024,Business,323.88,302.11,Active,Retail,Metro,14.1,10.34,0
12549,10,2024,Business,316.74,281.03,Active,MSME,Tier2,13.67,9.56,30
12550,10,2024,Business,221.47,179.11,Active,Retail,Metro,14.25,6.14,0
12551,10,2024,Business,285.73,196.03,Active,MSME,Metro,11.46,6.46,0
12552,10,2024,Business,138.29,118.87,Active,MSME,Metro,12.62,3.98,0
12553,10,2024,Business,192.04,156.03,Active,Retail,Tier1,12.54,5.22,0
12554,10,2024,Business,263.14,0.0,Closed,MSME,Tier2,15.74,0.0,0
12555,10,2024,Business,233.68,0.0,Closed,Retail,Rural,12.63,0.0,0
12556,10,2024,Business,210.94,183.26,Active,MSME,Metro,11.76,6.07,0
12557,10,2024,Business,166.32,0.0,Closed,Retail,Metro,12.96,0.0,0
12558,10,2024,Business,171.99,119.14,Active,Corporate,Metro,14.46,4.1,0
12559,10,2024,Business,174.74,0.0,Closed,Retail,Metro,13.16,0.0,180
12560,10,2024,Business,317.24,0.0,Written-off,Corporate,Tier1,12.54,0.0,0
12561,10,2024,Business,220.17,0.0,Closed,Corporate,Rural,14.84,0.0,90
12562,10,2024,Business,320.12,303.57,Active,Corporate,Tier2,11.44,10.0,0
12563,10,2024,Business,143.95,0.0,Closed,MSME,Metro,13.96,0.0,0
12564,10,2024,Business,241.56,0.0,Written-off,Retail,Tier1,12.72,0.0,0
12565,10,2024,Business,163.26,148.1,Active,Retail,Rural,11.68,4.9,0
12566,10,2024,Business,185.65,126.79,Active,Retail,Tier1,12.83,4.26,180
12567,10,2024,Business,121.01,100.52,Active,Corporate,Rural,13.27,3.4,0
12568,10,2024,Business,287.31,246.35,Active,MSME,Metro,14.64,8.5,180
12569,10,2024,Business,178.62,154.61,Active,MSME,Metro,11.13,5.07,30
12570,10,2024,Business,137.67,117.29,Active,MSME,Tier1,11.45,3.86,0
12571,10,2024,Business,332.89,300.55,Active,MSME,Tier2,15.88,10.55,30
12572,10,2024,Business,222.98,205.98,Active,MSME,Tier2,11.24,6.77,90
12573,10,2024,Business,357.72,0.0,Closed,MSME,Rural,14.24,0.0,0
12574,10,2024,Business,216.83,0.0,Closed,MSME,Metro,14.4,0.0,180
12575,10,2024,Business,302.09,199.3,Active,Retail,Rural,15.96,7.0,0
12576,10,2024,Business,103.83,63.41,Active,MSME,Tier1,14.36,2.18,0
12577,10,2024,Business,104.19,73.05,Active,MSME,Tier2,11.12,2.4,0
12578,10,2024,Business,150.64,132.76,NPA,Retail,Tier1,11.85,4.4,90
12579,10,2024,Business,232.22,160.66,Active,MSME,Metro,13.42,5.45,0
12580,10,2024,Business,107.29,75.14,Active,MSME,Rural,15.32,2.62,30
12581,10,2024,Business,342.3,286.68,Active,Corporate,Tier1,11.73,9.48,0
12582,10,2024,Business,312.71,241.93,Active,Corporate,Tier1,12.44,8.09,30
12583,10,2024,Business,199.14,163.49,Active,Corporate,Tier2,13.76,5.57,90
12584,10,2024,Business,167.9,130.5,Active,Corporate,Tier2,11.53,4.31,0
12585,10,2024,Business,217.72,176.98,Active,Retail,Tier1,11.27,5.82,0
12586,10,2024,Business,158.04,136.0,Active,MSME,Tier2,11.54,4.49,60
12587,10,2024,Business,333.44,246.66,Active,Corporate,Tier1,14.37,8.47,60
12588,10,2024,Business,277.33,0.0,Closed,Corporate,Metro,12.67,0.0,0
12589,10,2024,Business,214.49,0.0,Closed,Retail,Tier2,11.71,0.0,0
12590,10,2024,Business,255.55,0.0,Closed,Retail,Metro,11.56,0.0,0
12591,10,2024,Business,239.69,198.9,Active,Corporate,Metro,12.67,6.67,0
12592,10,2024,Business,304.89,255.05,Active,Corporate,Tier1,12.44,8.53,0
12593,10,2024,Business,160.66,116.16,Active,Corporate,Metro,15.67,4.06,60
12594,10,2024,Business,189.13,157.57,Active,Retail,Metro,13.31,5.33,0
12595,10,2024,Business,294.93,0.0,Closed,Corporate,Rural,12.65,0.0,30
12596,10,2024,Business,259.76,219.73,Active,MSME,Metro,15.69,7.69,0
12597,10,2024,Business,339.51,304.21,Active,MSME,Tier1,13.61,10.34,0
12598,10,2024,Business,250.94,233.29,Active,Retail,Metro,15.06,8.09,0
12599,10,2024,Business,235.12,167.68,NPA,Corporate,Metro,15.88,5.89,180
12600,10,2024,Business,290.46,190.63,Active,Corporate,Metro,12.88,6.41,0
12601,10,2024,Business,312.14,279.35,Active,MSME,Rural,14.89,9.67,0
12602,10,2024,Business,220.63,171.31,Active,Retail,Tier1,13.52,5.82,0
12603,10,2024,Business,122.18,0.0,Closed,Corporate,Metro,13.03,0.0,0
12604,10,2024,Business,231.15,214.11,Active,Corporate,Tier2,13.96,7.31,90
12605,10,2024,Business,287.29,178.15,Active,Retail,Tier2,11.17,5.85,0
12606,10,2024,Business,328.49,270.63,Active,Corporate,Tier1,14.74,9.35,0
12607,10,2024,Business,297.0,263.84,NPA,MSME,Tier1,15.87,9.26,0
12608,10,2024,Business,352.27,316.15,NPA,MSME,Tier1,13.29,10.7,0
12609,10,2024,Business,259.29,222.32,Active,Retail,Tier2,15.5,7.76,30
12610,10,2024,Business,280.18,231.97,Active,Retail,Tier1,11.41,7.64,0
12611,10,2024,Business,112.51,0.0,Written-off,Corporate,Tier1,12.4,0.0,0
12612,10,2024,Business,147.34,0.0,Closed,Retail,Tier1,15.63,0.0,0
12613,10,2024,Business,115.39,102.09,Active,Retail,Tier2,13.73,3.48,0
12614,10,2024,Business,102.1,0.0,Closed,Retail,Tier2,12.59,0.0,0
12615,10,2024,Business,174.6,150.63,Active,Corporate,Metro,14.53,5.19,30
12616,10,2024,Business,203.59,171.39,Active,Corporate,Rural,14.66,5.91,30
12617,10,2024,Business,292.72,200.18,Active,Corporate,Metro,13.71,6.81,0
12618,10,2024,Business,312.74,0.0,Closed,MSME,Metro,12.14,0.0,30
12619,10,2024,Business,285.87,267.52,Active,Corporate,Rural,11.13,8.77,30
12620,10,2024,Business,135.87,86.91,Active,Retail,Rural,13.55,2.95,0
12621,10,2024,Business,169.6,131.79,Active,MSME,Tier2,11.72,4.36,180
12622,10,2024,Business,178.92,126.97,Active,Corporate,Metro,14.28,4.36,0
12623,10,2024,Business,283.06,203.13,Active,MSME,Metro,11.62,6.71,0
12624,10,2024,Business,138.66,117.96,Active,Retail,Metro,14.89,4.08,0
12625,10,2024,Business,250.87,232.1,Active,MSME,Metro,14.84,8.03,90
12626,10,2024,Business,220.99,0.0,Closed,Retail,Tier2,13.66,0.0,0
12627,10,2024,Business,104.64,99.41,NPA,Retail,Metro,13.58,3.38,180
12628,10,2024,Business,170.71,0.0,Closed,Corporate,Rural,15.32,0.0,0
12629,10,2024,Business,354.15,292.23,Active,Corporate,Metro,11.56,9.64,0
12630,10,2024,Business,299.32,236.37,NPA,Corporate,Tier2,13.46,8.02,0
12631,10,2024,Business,344.64,294.68,Active,Corporate,Metro,14.1,10.09,30
12632,10,2024,Business,208.89,0.0,Closed,Corporate,Metro,14.89,0.0,0
12633,10,2024,Business,202.73,137.48,Active,Corporate,Tier2,14.35,4.72,0
12634,10,2024,Business,237.36,211.83,NPA,MSME,Tier1,11.68,7.0,0
12635,10,2024,Business,286.31,222.52,Active,MSME,Metro,11.75,7.36,0
12636,10,2024,Business,215.5,0.0,Written-off,MSME,Tier2,11.91,0.0,0
