loan_id,month,year,amount_due,amount_collected,collection_efficiency
10788,5,2024,12.75,7.87,0.6172
10789,5,2024,8.34,7.88,0.9451
10791,5,2024,8.06,7.17,0.8897
10792,5,2024,3.25,3.02,0.9282
10793,5,2024,4.56,4.3,0.9438
10795,5,2024,9.76,8.48,0.8686
10796,5,2024,11.59,11.56,0.9975
10797,5,2024,11.97,11.34,0.9477
10798,5,2024,9.08,8.69,0.9573
10799,5,2024,6.69,4.6,0.6883
10801,5,2024,10.43,9.56,0.9168
10803,5,2024,7.65,7.38,0.965
10804,5,2024,9.33,8.75,0.9376
10805,5,2024,13.99,8.43,0.6022
10806,5,2024,6.39,5.82,0.9111
10807,5,2024,10.76,10.76,1.0
10808,5,2024,6.96,6.45,0.927
10811,5,2024,13.13,12.74,0.97
10812,5,2024,8.15,5.55,0.6806
10814,5,2024,4.61,4.56,0.9892
10815,5,2024,8.56,8.42,0.9841
10816,5,2024,6.05,5.72,0.9459
10817,5,2024,8.02,7.48,0.9329
10818,5,2024,10.81,10.36,0.958
10819,5,2024,5.45,5.45,1.0
10820,5,2024,12.06,7.74,0.6417
10822,5,2024,11.68,8.03,0.6878
10823,5,2024,6.62,5.99,0.9055
10824,5,2024,6.28,5.91,0.9412
10825,5,2024,9.52,8.87,0.9321
10826,5,2024,7.74,7.16,0.9249
10827,5,2024,6.61,3.77,0.5704
10830,5,2024,7.22,6.47,0.8966
10831,5,2024,8.69,8.54,0.9832
10832,5,2024,6.41,5.58,0.8702
10833,5,2024,5.42,5.22,0.9636
10834,5,2024,6.05,5.62,0.9289
10835,5,2024,14.74,13.19,0.8952
10836,5,2024,10.98,10.43,0.9501
10838,5,2024,3.69,3.25,0.8797
10841,5,2024,4.98,4.7,0.9436
10842,5,2024,8.4,7.43,0.8851
10843,5,2024,2.04,1.96,0.9605
10844,5,2024,1.36,1.23,0.905
10845,5,2024,2.48,2.29,0.924
10846,5,2024,3.47,3.31,0.9538
10847,5,2024,2.38,2.17,0.9111
10848,5,2024,1.5,1.41,0.9397
10850,5,2024,4.06,3.58,0.8814
10851,5,2024,5.0,4.84,0.9672
10853,5,2024,5.17,5.17,1.0
10856,5,2024,2.72,2.72,1.0
10857,5,2024,3.43,3.24,0.9456
10858,5,2024,4.72,4.6,0.9735
10860,5,2024,3.27,2.85,0.8708
10862,5,2024,3.46,3.46,1.0
10863,5,2024,1.97,1.92,0.973
10864,5,2024,2.87,2.65,0.9226
10865,5,2024,3.08,3.05,0.9915
10866,5,2024,1.83,1.71,0.9318
10868,5,2024,5.33,4.92,0.9237
10869,5,2024,4.74,4.56,0.961
10870,5,2024,4.41,3.97,0.8995
10872,5,2024,1.45,1.43,0.9829
10873,5,2024,1.32,1.19,0.8998
10876,5,2024,3.95,3.55,0.9
10877,5,2024,3.53,3.2,0.9056
10878,5,2024,3.66,3.56,0.9724
10879,5,2024,2.34,2.15,0.9173
10881,5,2024,3.79,3.37,0.8881
10882,5,2024,3.94,3.62,0.9178
10884,5,2024,3.77,3.55,0.9407
10886,5,2024,4.41,3.95,0.8948
10888,5,2024,1.25,1.12,0.8959
10890,5,2024,3.46,3.46,1.0
10891,5,2024,2.03,1.84,0.9076
10893,5,2024,3.08,1.64,0.5321
10894,5,2024,4.28,3.97,0.9273
10895,5,2024,3.54,3.28,0.9251
10897,5,2024,3.96,3.83,0.9669
10898,5,2024,1.64,0.95,0.5767
10899,5,2024,4.41,4.1,0.9298
10900,5,2024,2.02,1.8,0.8925
10902,5,2024,1.31,1.3,0.993
10903,5,2024,1.49,1.4,0.9382
10904,5,2024,4.3,2.65,0.6158
10905,5,2024,4.76,3.23,0.6787
10906,5,2024,2.36,2.24,0.9498
10907,5,2024,1.97,1.97,1.0
10910,5,2024,4.0,3.71,0.9279
10911,5,2024,3.97,3.7,0.933
10912,5,2024,1.77,1.69,0.9538
10914,5,2024,4.07,3.74,0.9196
10916,5,2024,2.86,2.66,0.9295
10918,5,2024,3.93,3.65,0.9285
10921,5,2024,2.23,1.23,0.551
10922,5,2024,3.32,3.29,0.9912
10923,5,2024,2.4,2.31,0.9604
10924,5,2024,3.09,2.94,0.952
10925,5,2024,2.42,2.36,0.9743
10926,5,2024,3.84,3.58,0.9314
10928,5,2024,3.22,2.23,0.6913
10929,5,2024,1.85,1.7,0.9179
10930,5,2024,2.23,0.95,0.4258
10931,5,2024,5.81,3.03,0.5221
10932,5,2024,4.22,3.89,0.922
10933,5,2024,3.42,3.15,0.9214
10934,5,2024,3.85,3.85,1.0
10935,5,2024,3.89,3.23,0.831
10937,5,2024,3.84,3.59,0.9348
10938,5,2024,2.45,2.45,1.0
10940,5,2024,2.91,2.76,0.9469
10941,5,2024,3.36,3.27,0.9721
10942,5,2024,3.12,2.95,0.946
10944,5,2024,2.21,2.02,0.9153
10945,5,2024,1.46,1.24,0.8523
10946,5,2024,1.46,1.39,0.9502
10948,5,2024,2.07,1.89,0.911
10949,5,2024,1.34,1.22,0.91
10950,5,2024,4.05,3.73,0.922
10951,5,2024,3.94,3.94,1.0
10952,5,2024,1.82,1.82,1.0
10955,5,2024,3.28,3.12,0.9507
10957,5,2024,2.91,2.69,0.9234
10958,5,2024,3.13,2.8,0.8949
10960,5,2024,4.54,4.36,0.9607
10961,5,2024,4.21,4.21,1.0
10962,5,2024,1.87,1.74,0.9321
10963,5,2024,1.42,1.2,0.8468
10964,5,2024,2.35,1.3,0.5524
10965,5,2024,3.12,3.06,0.9814
10968,6,2024,6.96,6.11,0.8786
10969,6,2024,10.32,5.57,0.5398
10970,6,2024,5.5,5.28,0.96
10971,6,2024,3.41,3.2,0.9391
10974,6,2024,6.58,5.99,0.9104
10976,6,2024,4.91,4.82,0.9826
10977,6,2024,10.48,9.7,0.9259
10978,6,2024,5.98,5.28,0.8826
10979,6,2024,8.17,4.15,0.5079
10980,6,2024,5.49,5.45,0.9924
10982,6,2024,4.04,1.91,0.4724
10983,6,2024,6.03,5.7,0.9455
10984,6,2024,3.65,3.37,0.9244
10987,6,2024,9.24,8.51,0.9208
10988,6,2024,5.5,4.94,0.899
10989,6,2024,6.66,2.83,0.425
10990,6,2024,6.4,4.45,0.6949
10991,6,2024,5.1,4.65,0.9126
10993,6,2024,7.58,7.05,0.9296
10994,6,2024,6.16,5.95,0.9664
10995,6,2024,4.88,4.59,0.9404
10997,6,2024,8.39,8.17,0.9738
10998,6,2024,7.57,7.54,0.996
10999,6,2024,10.11,5.41,0.5351
11000,6,2024,7.07,6.79,0.9608
11002,6,2024,7.03,6.63,0.9425
11005,6,2024,8.33,7.52,0.9028
11006,6,2024,7.24,7.03,0.9716
11007,6,2024,11.45,11.45,1.0
11008,6,2024,8.51,5.85,0.6869
11010,6,2024,4.46,4.46,1.0
11012,6,2024,4.82,4.25,0.881
11013,6,2024,3.86,3.46,0.8958
11014,6,2024,4.34,4.24,0.9762
11015,6,2024,9.35,8.91,0.9526
11017,6,2024,7.07,7.03,0.9946
11018,6,2024,10.33,9.72,0.9414
11019,6,2024,2.86,2.59,0.9073
11020,6,2024,3.97,3.71,0.9335
11021,6,2024,11.28,9.93,0.8807
11022,6,2024,2.85,2.56,0.8969
11023,6,2024,6.79,6.66,0.9809
11024,6,2024,8.46,8.26,0.9769
11025,6,2024,5.97,5.71,0.9565
11026,6,2024,3.58,3.13,0.8732
11027,6,2024,6.15,5.71,0.9277
11028,6,2024,2.23,1.99,0.893
11029,6,2024,8.03,7.94,0.9891
11030,6,2024,3.5,1.62,0.4643
11031,6,2024,5.6,5.03,0.8986
11032,6,2024,7.11,3.57,0.5016
11033,6,2024,4.71,4.32,0.9164
11034,6,2024,6.21,6.21,1.0
11035,6,2024,4.81,4.39,0.9126
11036,6,2024,7.93,7.03,0.886
11038,6,2024,4.91,4.2,0.8559
11039,6,2024,3.88,3.65,0.9408
11041,6,2024,5.61,5.16,0.9195
11042,6,2024,6.05,5.35,0.8848
11043,6,2024,9.88,9.78,0.9896
11044,6,2024,5.12,4.96,0.9687
11045,6,2024,3.29,3.1,0.9409
11049,6,2024,7.52,7.49,0.9966
11051,6,2024,8.81,8.53,0.9685
11052,6,2024,11.14,10.13,0.9091
11053,6,2024,6.68,6.01,0.9004
11054,6,2024,12.09,11.78,0.9747
11055,6,2024,8.27,7.92,0.9579
11057,6,2024,11.27,10.69,0.9488
11058,6,2024,9.35,8.49,0.9081
11059,6,2024,9.63,9.31,0.9663
11060,6,2024,14.24,12.98,0.9118
11061,6,2024,4.59,4.31,0.9379
11062,6,2024,7.51,7.51,0.9999
11064,6,2024,6.92,3.88,0.5606
11066,6,2024,10.04,6.31,0.6283
11068,6,2024,7.92,7.13,0.8999
11069,6,2024,6.02,5.91,0.9818
11071,6,2024,3.88,3.69,0.9522
11072,6,2024,8.37,7.84,0.9368
11074,6,2024,8.58,4.62,0.5385
11075,6,2024,6.41,6.16,0.9614
11076,6,2024,5.93,5.38,0.908
11077,6,2024,9.84,9.39,0.9542
11078,6,2024,8.74,7.98,0.9127
11081,6,2024,5.01,2.21,0.4417
11082,6,2024,7.79,7.14,0.9165
11084,6,2024,3.78,3.5,0.927
11085,6,2024,11.16,10.49,0.94
11086,6,2024,9.49,9.03,0.9514
11087,6,2024,6.73,5.35,0.7945
11088,6,2024,5.8,5.28,0.9097
11089,6,2024,8.01,7.42,0.9263
11090,6,2024,4.54,4.54,1.0
11091,6,2024,4.75,4.27,0.8988
11092,6,2024,11.22,10.64,0.9485
11093,6,2024,5.0,5.0,1.0
11095,6,2024,12.87,11.45,0.8895
11096,6,2024,8.51,5.67,0.6657
11098,6,2024,7.54,6.86,0.9099
11099,6,2024,5.47,5.04,0.9218
11100,6,2024,4.24,3.86,0.9099
11101,6,2024,10.45,5.44,0.5207
11102,6,2024,5.58,5.58,1.0
11103,6,2024,6.95,6.78,0.9758
11104,6,2024,9.72,9.58,0.9861
11105,6,2024,3.59,3.45,0.9617
11106,6,2024,6.87,6.03,0.8777
11107,6,2024,12.64,12.11,0.9578
11108,6,2024,9.78,9.63,0.9849
11109,6,2024,12.91,11.72,0.9079
11111,6,2024,7.92,7.77,0.9806
11112,6,2024,3.11,3.02,0.9702
11113,6,2024,11.95,11.95,1.0
11114,6,2024,12.64,11.7,0.9253
11115,6,2024,10.81,9.71,0.8981
11116,6,2024,12.97,12.03,0.9275
11117,6,2024,6.67,6.67,0.9994
11118,6,2024,9.98,8.67,0.8689
11119,6,2024,6.7,5.76,0.8593
11121,6,2024,10.01,9.47,0.9456
11122,6,2024,5.79,5.35,0.9243
11123,6,2024,12.02,11.33,0.9423
11124,6,2024,12.87,12.61,0.9798
11125,6,2024,7.06,6.49,0.9199
11126,6,2024,9.44,8.19,0.8671
11127,6,2024,9.6,9.6,1.0
11128,6,2024,4.72,4.26,0.9021
11129,6,2024,9.95,8.95,0.8996
11130,6,2024,6.19,6.1,0.9861
11132,6,2024,10.61,9.83,0.9266
11133,6,2024,5.39,5.06,0.9395
11134,6,2024,14.17,13.62,0.9613
11135,6,2024,10.4,5.97,0.5742
11136,6,2024,9.02,8.38,0.9287
11137,6,2024,4.94,4.94,1.0
11138,6,2024,7.41,6.35,0.8566
11139,6,2024,5.27,5.12,0.9724
11141,6,2024,7.46,6.78,0.9084
11144,6,2024,8.14,8.11,0.9969
11151,6,2024,11.89,11.27,0.9477
11152,6,2024,13.55,12.4,0.9151
11154,6,2024,5.08,4.92,0.9685
11156,6,2024,6.39,6.25,0.9777
11157,6,2024,8.37,8.1,0.9677
11159,6,2024,14.21,12.8,0.9008
11160,6,2024,11.07,7.25,0.6552
11162,6,2024,9.83,9.26,0.9418
11165,6,2024,12.32,11.59,0.9403
11166,6,2024,10.2,4.74,0.4651
11167,6,2024,9.44,8.13,0.8614
11169,6,2024,14.44,9.81,0.6795
11171,6,2024,13.64,12.69,0.9304
11172,6,2024,7.29,6.62,0.9085
11173,6,2024,3.32,3.03,0.9123
11174,6,2024,7.08,6.61,0.9334
11175,6,2024,6.0,4.79,0.798
11176,6,2024,5.75,5.26,0.9139
11177,6,2024,12.79,11.6,0.907
11178,6,2024,7.66,7.38,0.9633
11179,6,2024,10.17,9.25,0.9098
11180,6,2024,7.86,5.32,0.6767
11181,6,2024,5.38,5.38,1.0
11182,6,2024,4.82,4.73,0.9818
11183,6,2024,8.92,8.72,0.9781
11184,6,2024,13.77,12.7,0.922
11185,6,2024,12.58,12.12,0.9637
11186,6,2024,10.06,9.38,0.9326
11187,6,2024,11.69,10.92,0.9342
11188,6,2024,3.5,3.35,0.9584
11189,6,2024,11.04,10.14,0.9181
11190,6,2024,12.18,12.18,1.0
11192,6,2024,5.7,5.33,0.9356
11193,6,2024,10.47,5.95,0.5682
11195,6,2024,12.63,12.63,1.0
11196,6,2024,10.55,10.37,0.9833
11198,6,2024,9.98,8.84,0.8856
11199,6,2024,8.06,7.74,0.9598
11200,6,2024,4.88,4.76,0.976
11203,6,2024,8.4,8.21,0.9777
11204,6,2024,4.3,3.86,0.8975
11205,6,2024,9.52,6.56,0.6896
11206,6,2024,7.52,7.38,0.9818
11207,6,2024,6.44,5.87,0.9115
11208,6,2024,6.7,6.23,0.93
11210,6,2024,9.01,9.01,1.0
11211,6,2024,8.04,7.56,0.9401
11212,6,2024,5.97,5.45,0.9129
11214,6,2024,10.56,9.58,0.9069
11215,6,2024,3.71,3.54,0.9553
11216,6,2024,12.88,11.45,0.8887
11219,6,2024,4.35,4.05,0.9321
11221,6,2024,9.82,9.38,0.9553
11222,6,2024,13.28,7.88,0.593
11223,6,2024,6.22,6.03,0.9687
11225,6,2024,10.09,9.22,0.9134
11226,6,2024,12.23,12.1,0.9891
11227,6,2024,10.13,9.42,0.93
11230,6,2024,13.01,11.61,0.8926
11233,6,2024,11.15,10.43,0.9351
11235,6,2024,3.92,1.82,0.4655
11236,6,2024,7.39,7.01,0.9486
11237,6,2024,13.93,13.13,0.9425
11238,6,2024,6.49,6.49,1.0
11240,6,2024,13.54,11.98,0.8847
11241,6,2024,7.54,6.71,0.8906
11242,6,2024,5.81,5.1,0.8774
11243,6,2024,8.28,7.92,0.9569
11244,6,2024,5.56,5.27,0.9487
11245,6,2024,8.71,8.71,1.0
11246,6,2024,5.5,5.23,0.9517
11247,6,2024,4.8,4.44,0.9258
11249,6,2024,4.76,4.48,0.9421
11250,6,2024,5.45,5.16,0.9467
11251,6,2024,3.87,3.39,0.8751
11254,6,2024,4.73,4.73,1.0
11255,6,2024,2.59,2.49,0.9628
11257,6,2024,3.57,3.39,0.9504
11259,6,2024,4.64,4.49,0.9666
11260,6,2024,3.33,3.23,0.9704
11264,6,2024,4.0,3.75,0.9364
11265,6,2024,7.97,7.31,0.9168
11266,6,2024,4.29,4.14,0.966
11267,6,2024,5.11,4.89,0.9574
11268,6,2024,6.24,5.68,0.9096
11269,6,2024,6.2,6.19,0.9988
11270,6,2024,6.05,5.77,0.9537
11272,6,2024,7.47,7.25,0.9712
11273,6,2024,6.14,6.13,0.9977
11274,6,2024,1.81,1.71,0.9429
11275,6,2024,2.72,1.22,0.4487
11276,6,2024,7.46,7.27,0.9744
11277,6,2024,7.4,6.76,0.913
11278,6,2024,1.96,0.98,0.5001
11279,6,2024,5.82,5.51,0.947
11280,6,2024,6.64,6.0,0.9038
11281,6,2024,3.01,3.01,1.0
11284,6,2024,4.38,3.88,0.8857
11285,6,2024,5.46,4.86,0.8901
11288,6,2024,3.65,3.63,0.9946
11289,6,2024,6.45,6.26,0.9705
11290,6,2024,7.57,6.82,0.901
11291,6,2024,6.47,6.25,0.9663
11292,6,2024,4.25,4.25,1.0
11293,6,2024,5.47,5.15,0.9408
11294,6,2024,2.65,2.65,1.0
11296,6,2024,4.49,3.92,0.873
11297,6,2024,3.83,3.71,0.9698
11298,6,2024,4.12,4.07,0.9887
11300,6,2024,2.14,2.09,0.9777
11301,6,2024,3.26,3.04,0.9338
11302,6,2024,5.68,5.28,0.9304
11305,6,2024,3.12,1.57,0.5042
11306,6,2024,8.48,5.84,0.6886
11309,6,2024,5.83,5.63,0.9661
11310,6,2024,7.27,7.15,0.9836
11311,6,2024,6.04,5.44,0.9012
11312,6,2024,4.73,4.41,0.9329
11313,6,2024,4.09,3.7,0.9044
11314,6,2024,2.65,2.46,0.9266
11316,6,2024,2.98,2.93,0.9826
11317,6,2024,4.73,4.48,0.9463
11318,6,2024,4.3,4.3,1.0
11319,6,2024,5.07,4.82,0.9497
11320,6,2024,2.7,2.55,0.9444
11321,6,2024,5.03,4.76,0.9462
11323,6,2024,8.2,7.52,0.9165
11325,6,2024,4.15,3.9,0.9397
11326,6,2024,3.54,3.49,0.9871
11332,7,2024,6.35,6.01,0.9466
11333,7,2024,4.68,4.26,0.9103
11335,7,2024,1.61,1.46,0.905
11336,7,2024,6.13,5.66,0.924
11337,7,2024,5.32,5.03,0.945
11338,7,2024,7.98,7.9,0.9897
11339,7,2024,4.75,2.85,0.5993
11341,7,2024,2.28,2.12,0.9292
11342,7,2024,3.06,2.9,0.9478
11344,7,2024,3.67,3.19,0.8687
11345,7,2024,4.09,3.72,0.9087
11346,7,2024,3.37,3.08,0.9148
11347,7,2024,5.83,5.31,0.9102
11348,7,2024,5.03,4.78,0.9497
11350,7,2024,3.15,2.95,0.9356
11351,7,2024,3.38,3.11,0.9198
11352,7,2024,5.47,5.25,0.9591
11353,7,2024,3.52,3.52,1.0
11354,7,2024,5.31,5.31,1.0
11355,7,2024,5.91,5.11,0.8651
11356,7,2024,4.73,4.56,0.9651
11357,7,2024,5.0,4.67,0.9349
11358,7,2024,7.14,6.77,0.9482
11359,7,2024,7.91,7.33,0.9261
11360,7,2024,1.78,1.69,0.9467
11361,7,2024,3.34,3.17,0.9481
11362,7,2024,4.64,4.26,0.9188
11363,7,2024,5.4,4.89,0.9061
11364,7,2024,3.01,2.78,0.9241
11366,7,2024,5.16,4.91,0.9514
11367,7,2024,5.89,5.69,0.966
11368,7,2024,5.32,3.34,0.6282
11369,7,2024,6.93,6.39,0.9222
11370,7,2024,6.15,5.86,0.9534
11371,7,2024,3.68,3.61,0.9805
11373,7,2024,4.86,4.8,0.9886
11374,7,2024,4.18,3.93,0.9396
11375,7,2024,7.91,7.38,0.9332
11376,7,2024,4.1,3.89,0.9496
11378,7,2024,6.23,4.09,0.6569
11379,7,2024,6.84,6.39,0.9343
11380,7,2024,3.5,3.4,0.9718
11381,7,2024,2.69,2.6,0.9677
11383,7,2024,5.94,5.53,0.9312
11384,7,2024,3.35,2.17,0.6478
11385,7,2024,2.62,2.38,0.909
11386,7,2024,4.9,4.75,0.9701
11387,7,2024,2.11,1.98,0.9389
11388,7,2024,3.44,3.2,0.931
11390,7,2024,4.07,3.78,0.9275
11391,7,2024,5.89,5.53,0.9395
11392,7,2024,5.56,5.14,0.9241
11393,7,2024,7.42,7.18,0.9683
11394,7,2024,7.09,6.57,0.9262
11395,7,2024,5.17,5.17,1.0
11396,7,2024,6.72,6.72,1.0
11397,7,2024,5.16,4.68,0.9063
11399,7,2024,5.22,4.93,0.9448
11400,7,2024,4.01,3.67,0.916
11401,7,2024,6.21,5.77,0.9289
11402,7,2024,6.62,3.61,0.5456
11403,7,2024,1.84,1.71,0.9297
11404,7,2024,7.56,7.23,0.9564
11405,7,2024,3.87,3.73,0.9637
11407,7,2024,2.15,1.94,0.902
11408,7,2024,5.29,2.74,0.5178
11409,7,2024,5.8,5.18,0.8938
11410,7,2024,2.84,2.57,0.9066
11411,7,2024,3.96,3.28,0.828
11414,7,2024,4.33,4.17,0.9638
11416,7,2024,3.92,3.92,1.0
11417,7,2024,5.5,5.21,0.9479
11418,7,2024,5.03,4.45,0.8853
11419,7,2024,5.48,5.02,0.9163
11420,7,2024,9.11,4.86,0.5331
11421,7,2024,6.59,5.94,0.9013
11422,7,2024,6.52,6.37,0.9764
11423,7,2024,6.15,5.99,0.9744
11425,7,2024,5.48,4.91,0.8958
11426,7,2024,5.72,5.55,0.971
11428,7,2024,4.27,4.27,1.0
11430,7,2024,7.0,7.0,1.0
11431,7,2024,3.96,3.96,1.0
11433,7,2024,7.44,6.74,0.9059
11434,7,2024,4.44,4.44,1.0
11435,7,2024,8.93,8.29,0.9278
11437,7,2024,9.66,8.87,0.9183
11438,7,2024,4.78,1.97,0.413
11439,7,2024,6.78,6.23,0.9187
11440,7,2024,4.18,1.9,0.4551
11441,7,2024,10.67,9.49,0.8892
11442,7,2024,9.66,9.01,0.9324
11443,7,2024,3.27,3.25,0.9934
11444,7,2024,5.74,5.39,0.9397
11445,7,2024,7.69,7.29,0.9477
11447,7,2024,4.74,4.56,0.961
11448,7,2024,8.87,5.69,0.6419
11449,7,2024,8.76,7.67,0.8758
11450,7,2024,6.88,6.64,0.9654
11452,7,2024,10.7,9.96,0.9313
11453,7,2024,5.82,5.52,0.9487
11454,7,2024,6.46,6.36,0.9844
11455,7,2024,9.24,8.26,0.8942
11456,7,2024,12.4,11.18,0.9015
11457,7,2024,7.28,6.29,0.8646
11458,7,2024,11.7,10.76,0.92
11459,7,2024,6.63,6.6,0.9952
11460,7,2024,11.56,10.83,0.9372
11461,7,2024,3.19,2.83,0.8884
11463,7,2024,9.16,8.45,0.9226
11464,7,2024,8.08,7.13,0.8825
11465,7,2024,5.03,4.51,0.897
11466,7,2024,8.84,8.46,0.9576
11467,7,2024,10.04,8.99,0.895
11468,7,2024,9.12,9.0,0.9865
11469,7,2024,11.1,10.42,0.9392
11470,7,2024,5.98,5.65,0.9454
11471,7,2024,8.89,8.28,0.9309
11472,7,2024,3.69,3.59,0.9729
11474,7,2024,8.37,8.15,0.9733
11475,7,2024,4.56,4.36,0.9554
11476,7,2024,3.75,3.62,0.9646
11477,7,2024,4.56,2.04,0.4481
11479,7,2024,8.49,8.18,0.9637
11480,7,2024,7.11,6.6,0.9285
11481,7,2024,8.4,7.91,0.9421
11482,7,2024,5.96,5.55,0.931
11483,7,2024,7.28,6.72,0.9237
11484,7,2024,11.77,10.76,0.9144
11485,7,2024,10.56,10.15,0.9607
11487,7,2024,4.69,4.66,0.9944
11489,7,2024,7.71,7.62,0.9888
11490,7,2024,10.69,9.53,0.8917
11491,7,2024,8.33,4.03,0.4842
11492,7,2024,5.48,5.09,0.9293
11493,7,2024,4.5,4.35,0.966
11496,7,2024,11.27,5.64,0.5003
11497,7,2024,6.43,6.09,0.9477
11498,7,2024,10.19,9.73,0.9545
11499,7,2024,9.39,8.29,0.8826
11500,7,2024,3.78,3.65,0.9663
11501,7,2024,8.34,8.31,0.9958
11502,7,2024,9.82,9.18,0.935
11503,7,2024,4.07,4.06,0.9964
11504,7,2024,12.44,6.93,0.5567
11505,7,2024,13.39,13.07,0.976
11506,7,2024,8.96,7.65,0.8533
11509,7,2024,10.64,10.64,1.0
11510,7,2024,9.5,3.95,0.4163
11511,7,2024,5.69,5.3,0.9306
11513,7,2024,9.76,8.42,0.8631
11514,7,2024,6.15,5.86,0.9535
11515,7,2024,5.15,4.55,0.8842
11516,7,2024,12.93,12.41,0.9598
11517,7,2024,9.68,9.28,0.9585
11518,7,2024,3.58,3.24,0.9043
11519,7,2024,3.67,3.62,0.9868
11521,7,2024,12.21,11.9,0.9742
11523,7,2024,11.35,11.13,0.981
11524,7,2024,4.45,4.19,0.9424
11525,7,2024,4.67,2.87,0.6148
11526,7,2024,11.15,10.94,0.9811
11527,7,2024,11.94,11.12,0.9312
11529,7,2024,16.46,14.59,0.8864
11530,7,2024,9.52,5.85,0.6144
11532,7,2024,7.54,7.54,1.0
11533,7,2024,10.05,9.45,0.9404
11535,7,2024,8.84,8.84,1.0
11536,7,2024,4.27,4.04,0.9457
11537,7,2024,12.47,11.56,0.9268
11538,7,2024,4.47,4.1,0.9168
11539,7,2024,11.18,11.18,1.0
11540,7,2024,13.33,12.14,0.9108
11541,7,2024,5.91,5.74,0.9714
11542,7,2024,6.2,5.7,0.9196
11544,7,2024,12.47,11.52,0.9236
11545,7,2024,10.8,10.62,0.9832
11549,7,2024,11.88,11.01,0.9268
11550,7,2024,8.32,4.55,0.5473
11551,7,2024,11.23,11.09,0.9873
11552,7,2024,8.63,8.63,1.0
11555,7,2024,12.77,12.36,0.9678
11556,7,2024,11.01,4.52,0.4102
11557,7,2024,8.82,8.13,0.9216
11558,7,2024,10.01,6.71,0.6702
11559,7,2024,15.5,14.8,0.9548
11560,7,2024,9.62,8.68,0.9025
11561,7,2024,5.83,5.66,0.9709
11563,7,2024,11.76,8.06,0.6851
11564,7,2024,9.24,8.07,0.8734
11565,7,2024,15.7,14.21,0.9048
11566,7,2024,9.32,8.59,0.9218
11569,7,2024,7.38,6.93,0.9391
11570,7,2024,6.26,3.01,0.4807
11572,7,2024,18.25,17.37,0.9515
11573,7,2024,8.09,7.35,0.9084
11575,7,2024,6.11,5.81,0.9508
11576,7,2024,3.98,3.69,0.9279
11577,7,2024,10.83,10.34,0.955
11579,7,2024,9.68,9.34,0.9652
11580,7,2024,7.32,7.25,0.9904
11584,7,2024,11.15,10.49,0.941
11585,7,2024,11.48,11.48,1.0
11586,7,2024,16.8,7.45,0.4435
11587,7,2024,11.45,10.46,0.9137
11588,7,2024,12.58,12.58,1.0
11589,7,2024,5.24,5.0,0.9551
11590,7,2024,11.96,10.87,0.9086
11591,7,2024,8.92,4.26,0.4779
11594,7,2024,11.96,11.96,1.0
11595,7,2024,9.9,5.88,0.5944
11596,7,2024,13.31,12.27,0.9219
11597,7,2024,16.17,7.01,0.4337
11598,7,2024,5.26,5.11,0.9706
11599,7,2024,12.98,12.89,0.9931
11601,7,2024,15.16,14.63,0.9648
11602,7,2024,11.64,11.01,0.9461
11604,7,2024,17.27,17.27,1.0
11605,7,2024,16.14,15.0,0.9295
11607,7,2024,5.93,5.83,0.9832
11609,7,2024,11.6,10.79,0.9305
11610,7,2024,8.95,8.59,0.9592
11611,7,2024,12.13,11.37,0.9375
11612,7,2024,5.05,4.75,0.9398
11613,7,2024,6.61,6.13,0.9269
11614,7,2024,12.28,12.23,0.9958
11615,7,2024,9.86,9.0,0.9127
11616,7,2024,7.72,7.04,0.9124
11617,7,2024,5.57,5.57,1.0
11618,7,2024,15.21,8.4,0.5524
11619,7,2024,2.67,2.26,0.8466
11620,7,2024,3.76,3.46,0.9194
11621,7,2024,3.86,3.36,0.8695
11622,7,2024,4.34,3.92,0.904
11623,7,2024,4.17,3.4,0.8165
11624,7,2024,7.1,6.65,0.9365
11625,7,2024,3.47,3.11,0.8963
11630,7,2024,2.39,2.26,0.9444
11633,7,2024,2.38,2.09,0.877
11634,7,2024,5.9,5.58,0.9453
11635,7,2024,5.29,4.9,0.9254
11636,7,2024,4.63,4.63,1.0
11637,7,2024,6.46,6.45,0.9985
11638,7,2024,4.16,4.05,0.9734
11639,7,2024,2.21,2.05,0.9289
11640,7,2024,4.61,4.61,1.0
11641,7,2024,3.83,3.37,0.8799
11643,7,2024,2.22,1.97,0.8859
11644,7,2024,6.77,6.35,0.9386
11648,7,2024,5.73,5.73,1.0
11649,7,2024,6.97,6.51,0.9339
11650,7,2024,3.02,2.82,0.9347
11651,7,2024,4.13,3.65,0.8843
11652,7,2024,6.25,6.12,0.9798
11653,7,2024,5.62,5.51,0.9801
11654,7,2024,6.0,5.84,0.9736
11655,7,2024,7.5,6.88,0.9168
11656,7,2024,3.62,3.31,0.9137
11657,7,2024,1.71,1.52,0.8903
11658,7,2024,2.69,2.54,0.9454
11659,7,2024,4.44,3.99,0.8988
11660,7,2024,6.75,6.04,0.8949
11661,7,2024,2.71,2.51,0.9251
11663,7,2024,2.65,2.44,0.9224
11665,7,2024,2.55,2.35,0.9205
11666,7,2024,5.54,5.32,0.9607
11667,7,2024,5.29,5.0,0.9452
11668,7,2024,4.56,4.24,0.9305
11670,7,2024,3.08,2.92,0.9493
11671,7,2024,5.41,4.88,0.9023
11673,7,2024,3.59,3.4,0.9462
